
>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
KSHLERIN, KAY             22 M | KSHLERIN, LOUVENIA        22 F | KSHLERIN, NOVELLA         21 F
KSHLERIN, SYDNEY          58 F | KUB, CHRISTELLE T:10      17 M | KUB, JUSTINE              81 F
KUHLMAN, DARRIN            1 F | KUHLMAN, ELDRED           58 M | KUHLMAN, MAUDIE           42 M
KUHLMAN, WEBSTER T:7      17 F | KUHN, JASON                7 F | KUHN, SAMSON               7 M
KULAS, MAY                92 M | KUNDE, DEMARIO            71 F | KUNDE, KAMRON             78 M
KUNZE, GARNETT             3 F | KUNZE, MAURICE            40 F | KUPHAL, BROOKLYN          39 M
KUPHAL, DENA               9 M | KUTCH, ALYSHA             40 F | KUTCH, BRET                4 F
KUVALIS, GEORGIANNA      < 1 F | LABADIE, DANNIE            2 M | LABADIE, EMELY           < 1 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE104  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 06 POP 900 | <<<<<<<<<<<<<<<<<<<<<<<<<
LABADIE, WINIFRED          6 M | LAKIN, PRESLEY            88 F | LANG, ALVIS               50 M
LANG, CHESTER              9 M | LANG, GARRET              43 F | LANGOSH, LAISHA           19 F
LANGOSH, TERRANCE         79 M | LANGWORTH, MOSSIE         29 M | LARKIN, CLEMENTINA         2 F
LARKIN, MYRON              1 M | LARSON, DESTINI           22 M | LARSON, TIFFANY            8 F
LEANNON, ELINOR           91 F | LEANNON, SEAN             74 F | LEANNON, SIDNEY            4 F
LEBSACK, CLETA             3 M | LEBSACK, GERHARD          73 F | LEBSACK, IVORY           < 1 F
LEBSACK, KAMILLE T:2      17 M | LEFFLER, AUSTIN           90 M | LEFFLER, JAMIL             1 F
LEFFLER, JULES            59 M | LEGROS, ALAN              68 F | LEGROS, OLE               88 F
LEGROS, PHYLLIS           28 F | LEGROS, SHANELLE          37 M | LEGROS, WHITNEY           10 F
LEHNER, DAKOTA            83 M | LEHNER, EMORY             25 F | LEHNER, RICKEY T:5        12 M
LEMKE, MAXIMUS             6 F | LEMKE, RUBIE              94 M | LESCH, DEANGELO T:9       14 M
LESCH, EARNESTINE         51 F | LESCH, FIONA              29 F | LESCH, IDA                42 M
LESCH, MEKHI               8 F | LESCH, SAVANAH            33 M | LIND, TRAVIS              61 M
LINDGREN, ANTONETTA        9 M | LINDGREN, STEVIE           2 F | LITTLE, CRISTAL T:4       16 M
LITTLE, KACIE             22 M | LOWE, MELLIE              89 F | LUBOWITZ, ELIZA           56 M
LUBOWITZ, TRENT           42 M | LUEILWITZ, ESTEL          24 M | LUETTGEN, AUSTYN           1 M
LUETTGEN, GRANVILLE T:3   15 M | LUETTGEN, TESS T:9        12 M | LUETTGEN, VICKY            3 F
LYNCH, GOLDEN             80 M | LYNCH, KOLE T:9           17 F | MACEJKOVIC, BRIELLE       50 M
MACEJKOVIC, ESTELLE       24 F | MACEJKOVIC, KYLA           4 F | MACEJKOVIC, TITO          48 M
MACGYVER, ALBA             4 M | MACGYVER, CYDNEY          11 M | MAGGIO, BREANA            21 M
MAGGIO, JACYNTHE           2 F | MAGGIO, JOANIE            10 M | MAGGIO, MARVIN             5 M
MAGGIO, TINA               6 M | MANN, DESTINI T:1         14 F | MANN, SHANELLE            23 M
MANN, VERGIE              57 F | MANTE, CAMILLE             1 M | MARKS, DAMEON             19 F
MARKS, WATSON             68 F | MARKS, YAZMIN T:1         16 F | MARQUARDT, GENE T:7       13 F
MAYER, BRANDON            85 F | MAYER, CLAY               24 F | MAYERT, CHET              77 M
MCCLURE, CORNELIUS T:0    17 M | MCCLURE, JOVANI            4 F | MCCLURE, RAINA            21 F
MCCULLOUGH, ANASTAC T:5   12 M | MCCULLOUGH, REYES         52 M | MCDERMOTT, BESSIE         20 M
MCDERMOTT, ELFRIEDA        7 F | MCDERMOTT, OLE            53 F | MCGLYNN, GARDNER          35 M
MCGLYNN, LORI              9 M | MCGLYNN, MARGARETE        29 F | MCGLYNN, MICHEL           70 M
MCGLYNN, SOFIA             8 M | MCKENZIE, RODGER           9 M | MCKENZIE, VERNIE          45 F
MCLAUGHLIN, RAFAELA       20 M | MEDHURST, AYLIN T:4       12 M | MEDHURST, CLETUS T:1      17 F
MEDHURST, ISIDRO          44 M | MEDHURST, JAYLIN          77 F | MEDHURST, REID T:5        16 M
MERTZ, CORNELIUS           8 M | MERTZ, GRANVILLE          57 M | MERTZ, MAVIS               1 M
MERTZ, VERGIE              4 M | METZ, MARA T:3            17 F | MILLER, CATHY             34 F
MILLER, GIUSEPPE          37 F | MILLER, LENNY             20 M | MILLER, SERENA             2 F
MITCHELL, ALEXANDRI T:6   13 M | MITCHELL, DARRELL          4 F | MITCHELL, ELISABETH        2 M
MOEN, ANAIS T:7           15 F | MOEN, GERARDO              9 F | MOHR, LINDSAY             61 F
MONAHAN, ASTRID           78 F | MONAHAN, KEANU             2 F | MONAHAN, RAYMOND          46 M
MOORE, ALLISON             6 M | MORAR, DUSTIN             68 F | MORAR, VERNICE            70 M
MORISSETTE, ALBIN         10 M | MORISSETTE, GERARDO       52 M | MORISSETTE, VIVIANE       66 F
MOSCISKI, BERT             3 M | MOSCISKI, BETTY           24 M | MOSCISKI, EMMALEE         33 F
MOSCISKI, WINSTON T:10    14 F | MRAZ, ADOLPHUS             3 F | MRAZ, SYLVIA             < 1 M
MUELLER, CATHY T:0        18 F | MUELLER, JAVIER           77 F | MUELLER, SILAS            75 M
MULLER, EWELL             87 M | MULLER, ZAKARY            66 F | MURAZIK, MERL              4 F
MURAZIK, NANNIE           48 F | MURAZIK, RAHSAAN T:2      16 F | MURPHY, AMINA              3 M
NADER, FILIBERTO T:0      13 F | NADER, KELLI               9 F | NADER, TAUREAN T:4        18 M
NADER, VIRGIL             68 M | NIENOW, BRODY             50 F | NIENOW, MATHILDE          74 F
NIENOW, TRESSIE           10 F | NIKOLAUS, CELIA T:4       17 F | NIKOLAUS, LEWIS           59 M
NITZSCHE, ANAHI           31 F | NOLAN, HERMANN            26 F | NOLAN, HUDSON             10 F
O'CONNELL, AFTON          85 M | O'CONNELL, KAMILLE        72 F | O'CONNELL, MEGHAN          5 M
O'CONNELL, SUSANNA        32 F | O'CONNER, DARLENE T:6     14 F | O'HARA, CYRUS             11 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE105  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 06 POP 900 | <<<<<<<<<<<<<<<<<<<<<<<<<
O'HARA, STACEY           < 1 F | O'KEEFE, CITLALLI         22 M | O'KEEFE, JORDY            33 M
O'KEEFE, MICHAEL          52 F | O'KON, DAYNE              34 F | O'KON, GIOVANI             4 F
O'KON, JOEL               82 F | O'KON, RHIANNON           24 M | O'KON, TIANNA              1 F
OKUNEVA, DEBORAH           2 M | OKUNEVA, SAMMIE            9 M | OLSON, JOHNSON            20 M
ONDRICKA, TIFFANY         43 F | ORN, JASON                 8 F | ORN, KIRSTIN              25 F
ORTIZ, EUGENE              7 M | ORTIZ, MAKENNA             2 M | OSINSKI, LAVERNE          19 F
OSINSKI, LEONEL           32 M | PACOCHA, IVAH             23 F | PACOCHA, MABLE             8 F
PACOCHA, ROXANE           61 F | PADBERG, WILFREDO         80 M | PAGAC, HAROLD             55 M
PAGAC, LILLIAN            34 M | PARISIAN, CASSIE           8 M | PARKER, ANSLEY            71 M
PARKER, FAUSTINO          84 M | PARKER, FIONA             38 F | PARKER, HUBERT             7 F
PARKER, TABITHA           40 F | PAUCEK, TABITHA           10 F | PFANNERSTILL, AUGUS        4 F
PFANNERSTILL, CHAD T:7    13 F | PFANNERSTILL, GERTR T:3   16 M | PFANNERSTILL, NATHA        3 F
PFANNERSTILL, SAUL        62 M | PFEFFER, JACEY            41 F | PFEFFER, JOSHUAH           2 M
POLLICH, EDYTH             3 M | POLLICH, SAMARA            8 F | POUROS, AMELIE            76 M
POUROS, BURDETTE T:9      14 M | POUROS, HOBART            53 F | POUROS, JEREMY T:6        18 F
POUROS, JUSTUS            79 F | PREDOVIC, ALENA            1 F | PREDOVIC, CAMERON          6 M
PREDOVIC, DAVIN            8 F | PRICE, ESTEVAN            60 F | PRICE, RILEY               8 F
PRICE, STACY             < 1 M | PROHASKA, GROVER          79 F | PROHASKA, ROSALYN T:5     16 F
PROSACCO, GILBERTO        29 M | PURDY, LESLY               3 F | QUIGLEY, CURTIS           22 F
QUIGLEY, GASTON           41 M | QUIGLEY, LUCILE           75 F | QUIGLEY, MYA             < 1 M
QUIGLEY, PAMELA           42 F | QUITZON, JOVAN T:7        12 F | QUITZON, TRESSA           81 F
RATH, CONSTANCE            7 F | RATKE, BRANDO              6 F | RATKE, BRIANA              7 F
RATKE, MARK               46 M | RAU, DEMETRIUS            20 M | RAU, FREDDY               19 M
RAYNOR, ADAN              19 M | RAYNOR, KOBY               5 F | RAYNOR, ZION T:10         14 F
REICHEL, CASANDRA         38 F | REILLY, BRANDON           26 M | REILLY, DENNIS             3 F
REILLY, GEORGETTE         11 M | REILLY, JOANNIE           43 F | REILLY, KENDALL T:10      17 F
REINGER, CLAUDIA T:6      16 M | RENNER, ERICH             37 F | REYNOLDS, DONAVON        < 1 F
REYNOLDS, WARREN          20 M | RICE, ELTA                24 F | RICE, FREEDA              90 F
RIPPIN, LEONEL            54 F | RIPPIN, TRENTON            7 F | RITCHIE, JERAD             9 M
ROBEL, GUS                 3 M | ROBERTS, DERICK T:6       15 F | ROBERTS, OWEN             87 M
ROBERTS, WESTLEY          40 F | RODRIGUEZ, FREDA           4 F | RODRIGUEZ, PEARLIE        27 F
ROHAN, REBEKA              5 F | ROHAN, TATE                8 F | ROHAN, TREVOR             20 F
ROLFSON, JAMMIE           27 M | ROLFSON, SHANNON          26 F | ROMAGUERA, ARLENE          3 F
ROMAGUERA, MATEO T:9      18 M | ROSENBAUM, ANGUS           7 F | ROSENBAUM, DELPHINE T:1   18 M
ROWE, ANNABELLE           51 F | ROWE, CAITLYN             22 F | RUNOLFSDOTTIR, EMOR       65 F
RUNOLFSDOTTIR, TREY       10 F | RUNOLFSDOTTIR, VICE T:6   15 M | RUNOLFSSON, LILA          55 F
RUNOLFSSON, MELISA         5 M | RUNOLFSSON, VIOLA         55 F | RUNTE, DORTHA             64 M
RUNTE, NIKKI               9 F | RUSSEL, LUCY              49 M | RUTHERFORD, EMMALEE       10 M
RUTHERFORD, GIOVANI       64 M | RYAN, SOPHIE              56 F | SANFORD, HAYDEN           11 F
SATTERFIELD, ART          21 F | SATTERFIELD, DESIRE       20 F | SATTERFIELD, ESTEBA       48 F
SAUER, KRYSTAL            73 F | SAUER, MOZELLE            19 M | SAUER, SHEILA             84 F
SAWAYN, ADALBERTO         52 F | SAWAYN, CARISSA T:2       17 M | SAWAYN, KIANNA            21 F
SCHADEN, EBONY T:10       13 M | SCHADEN, JEVON            20 M | SCHADEN, LEVI             40 F
SCHAEFER, DALLIN         < 1 M | SCHAEFER, FAUSTO          90 M | SCHAEFER, MALINDA T:0     12 M
SCHAMBERGER, CLAY         49 M | SCHILLER, NICKLAUS        21 F | SCHIMMEL, ELECTA          26 F
SCHIMMEL, KATHERYN        63 F | SCHMELER, KADIN T:9       15 M | SCHMELER, KAYCEE           5 M
SCHMELER, RUTH            28 M | SCHMIDT, BENTON           36 M | SCHMIDT, CIERRA            1 M
SCHMIDT, GUSTAVE           6 F | SCHMIDT, ISAIAH            4 F | SCHMITT, MAKENZIE T:3     16 M
SCHNEIDER, JAMAR          19 F | SCHOEN, CARMEL T:6        15 M | SCHOEN, PRESTON           36 M
SCHOWALTER, EMMIE          8 F | SCHOWALTER, HELENE         5 M | SCHROEDER, GIA            31 F
SCHROEDER, VERNIE         23 M | SCHULIST, EVERETT         25 F | SCHULIST, JEANETTE        53 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE106  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 06 POP 900 | <<<<<<<<<<<<<<<<<<<<<<<<<
SCHULTZ, JESUS            64 M | SCHULTZ, MOISES T:6       14 M | SCHULTZ, RAUL             47 F
SCHULTZ, SOPHIA T:6       15 M | SCHUPPE, MICAELA           5 F | SCHUSTER, GARLAND          3 F
SENGER, ANTONIETTA        38 M | SENGER, ELOISA            84 F | SENGER, IVORY              8 F
SENGER, JUSTEN             1 M | SENGER, NOEL              65 M | SHANAHAN, HEIDI          < 1 F
SHANAHAN, KAMREN          19 M | SHANAHAN, STANTON        < 1 M | SHANAHAN, VICTORIA        25 F
SHANAHAN, WENDELL         11 M | SIMONIS, CHARLIE           2 F | SIMONIS, ENRICO           28 F
SIMONIS, LYDIA             5 F | SKILES, BREANNE            6 M | SMITH, LARISSA T:9        16 M
SMITH, STEFANIE            8 M | SMITH, TOMAS              53 M | SMITHAM, BRAD              3 M
SMITHAM, STANLEY          66 M | SPENCER, BORIS            66 M | SPENCER, FLOY             22 F
SPENCER, JANIS             6 F | SPINKA, CAROLANNE         25 M | SPINKA, ELENORA            1 M
SPINKA, JEROME             2 M | SPINKA, STEPHANY          31 M | SPORER, ADONIS T:6        15 F
SPORER, BRIA             < 1 M | SPORER, PIERCE            39 F | SPORER, REESE T:1         17 M
STAMM, ATHENA              6 F | STAMM, CONSUELO           21 F | STAMM, DOMINGO             5 F
STAMM, FRITZ               2 M | STANTON, ALFRED           37 F | STANTON, CARLIE           67 F
STANTON, PEARLINE         48 M | STEHR, CRISTOPHER        < 1 M | STEHR, PORTER             83 M
STEUBER, MYLES            80 F | STIEDEMANN, GUS           70 F | STIEDEMANN, NOEMIE       < 1 F
STOKES, ARVILLA           11 M | STOKES, JAYLAN           100 F | STOKES, THAD              24 M
STOLTENBERG, EDMOND        9 F | STOLTENBERG, EMIE         33 M | STOLTENBERG, JANIYA        9 F
STREICH, JOHAN             8 F | STREICH, JOYCE            21 F | STREICH, VIDA             11 F
STROMAN, GINO             10 M | STROMAN, MADIE           101 M | STROSIN, BRODERICK        33 M
SWANIAWSKI, TIANNA        80 F | SWIFT, ESTEBAN             4 F | TERRY, CANDIDO T:7        17 F
TERRY, HARDY               9 F | THIEL, LULU                4 M | THOMPSON, HILLARY         22 M
THOMPSON, SEDRICK         28 F | TILLMAN, ALYSON           56 M | TILLMAN, GOLDEN           25 M
TILLMAN, MAEGAN           43 M | TILLMAN, SIMONE            3 M | TILLMAN, STANFORD         35 M
TORP, MARIE              < 1 M | TORP, RAQUEL               5 F | TORPHY, FELICIA           69 F
TOWNE, KATTIE              1 M | TOY, CHAUNCEY             27 F | TOY, DWIGHT T:8           18 F
TOY, JACLYN               32 F | TRANTOW, CHARLENE         23 M | TREMBLAY, IVY             32 M
TROMP, BRIA               76 M | TROMP, CORINE             26 M | TURCOTTE, CEASAR          39 M
TURCOTTE, CORBIN          32 F | TURCOTTE, EMMITT          19 M | TURCOTTE, ERA             24 F
TURCOTTE, LARRY          < 1 M | TURNER, ARDELLA            7 M | TURNER, KAMRON             7 F
ULLRICH, MAXINE            8 M | ULLRICH, SHYANNE T:4      13 F | ULLRICH, VICTORIA         73 M
UPTON, ELTON              59 F | UPTON, NEOMA              11 F | UPTON, NETTIE T:5         18 M
UPTON, RENE               10 M | UPTON, RILEY              20 M | VANDERVORT, AIDEN          4 F
VANDERVORT, GAY           51 F | VANDERVORT, SUMMER T:8    16 F | VOLKMAN, DOMENICA        < 1 M
VOLKMAN, EMILIO            9 M | VOLKMAN, KARINA            3 M | VON, ALVENA               24 F
VONRUEDEN, GREG            5 M | WAELCHI, ADOLPH           47 M | WAELCHI, KATELYNN         21 M
WAELCHI, VERONICA T:7     13 F | WALKER, BILL              19 F | WALKER, DEVANTE           40 M
WALKER, HELENA            24 M | WALSH, MANDY T:2          12 M | WALTER, GEO                4 F
WALTER, JAMEY             34 M | WALTER, LUCIE             82 M | WATSICA, REBEKA           24 M
WEBER, RICHMOND           55 M | WEHNER, ANAHI             19 M | WEIMANN, ADA T:4          15 M
WEISSNAT, ARNULFO T:4     18 F | WEISSNAT, FREDERICK T:8   16 M | WELCH, LIBBY              11 M
WELCH, TYSON             < 1 F | WEST, LENORA              10 F | WEST, MARTY                9 M
WEST, RUTH                30 M | WHITE, DIANA              35 M | WHITE, KIMBERLY           59 F
WHITE, KIP                 2 M | WHITE, TOY                 6 M | WIEGAND, GREG             72 F
WIEGAND, MARY             71 F | WIEGAND, YASMIN           86 F | WILDERMAN, CHESLEY         4 F
WILDERMAN, GABRIELL       22 F | WILDERMAN, STEVE T:10     14 M | WILDERMAN, ZENA          < 1 F
WILKINSON, MAXIMO         30 M | WILLIAMSON, MAGGIE        23 M | WILLIAMSON, TYREL        < 1 F
WINDLER, MARILIE          56 F | WINDLER, MARYSE            1 M | WINDLER, NAPOLEON T:6     15 F
WINTHEISER, SHAD T:10     16 M | WINTHEISER, VIDA          83 F | WISOKY, KEVEN T:6         15 F
WISOKY, MARIO             55 M | WISOZK, AUTUMN            44 M | WISOZK, MANUEL            53 F
WISOZK, MCKAYLA           22 F | WITTING, ARJUN            80 F | WITTING, FLOYD            36 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE107  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 06 POP 900 | <<<<<<<<<<<<<<<<<<<<<<<<<
WITTING, KAREEM           20 M | WITTING, MARISA            7 F | WITTING, MARTINA           1 F
WIZA, SIMONE              25 F | WOLF, MONROE              58 M | WOLFF, ARMANI             78 M
WOLFF, MAKAYLA            30 F | WOLFF, RETA               37 F | WUCKERT, REBECCA          10 M
WUNSCH, ANNE T:2          13 M | WYMAN, ALIZA              71 M | WYMAN, CASIMIR            88 M
WYMAN, PAULINE T:2        13 M | YOST, JONATHAN            72 M | YOST, STEPHAN              9 M
YUNDT, RON                 4 M | ZBONCAK, LANCE            62 M | ZEMLAK, ALENE             11 M
ZEMLAK, CHAYA              1 M | ZEMLAK, ELNORA            11 F | ZEMLAK, SHANIA            24 M
ZEMLAK, TALIA             21 F | ZEMLAK, TRISTIN            1 M | ZIEMANN, RAY               3 M
ZIEME, TIMOTHY           < 1 F | ZIEME, TRISTIAN           11 F | ZIEME, VERN               49 M
ZULAUF, LAVERNA           25 M | ZULAUF, SAMSON             9 F | ZULAUF, TYRA              23 F









































>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE108  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 07 POP 800 | <<<<<<<<<<<<<<<<<<<<<<<<<
ABBOTT, AKEEM             78 F | ABBOTT, LOLITA            20 M | ABERNATHY, SALVADOR       21 F
ADAMS, MAVIS              22 M | ALTENWERTH, ERVIN         61 M | ALTENWERTH, FELIX         92 F
ALTENWERTH, JUVENAL       11 F | ALTENWERTH, OMA           40 F | ALTENWERTH, REBEKAH       10 M
ANKUNDING, BRADY           6 F | ANKUNDING, RANDI          45 F | ARMSTRONG, OZELLA          3 M
ARMSTRONG, TRINITY         2 F | AUER, FRANK               25 M | AUFDERHAR, JESSY          33 M
AUFDERHAR, SHERIDAN        7 M | BAHRINGER, FLETCHER       52 M | BAHRINGER, SINCERE         2 F
BAILEY, ELADIO             3 F | BAILEY, LAUREL           < 1 M | BALISTRERI, CHANELL       72 F
BALISTRERI, JUSTINA        1 M | BARROWS, FRANCO           55 F | BARROWS, THERON            8 M
BARTELL, DELLA            29 F | BARTELL, FRANCISCO T:10   14 M | BARTON, KATHRYNE           6 F
BATZ, CIERRA              37 M | BATZ, DAGMAR              54 F | BAUCH, EZEQUIEL           20 F
BEAHAN, EDUARDO            1 M | BEAHAN, RAEGAN            10 F | BEATTY, GABRIELLA          7 F
BEATTY, GILDA             48 M | BECHTELAR, BRENNON        21 M | BEDNAR, AMPARO            27 M
BEDNAR, ERICK              9 F | BEDNAR, KRYSTINA          39 M | BEER, ALBERTA             28 M
BEER, NOELIA              23 F | BEIER, ROSALYN            58 F | BERGE, MISTY              56 F
BERGNAUM, JADYN           57 M | BERGNAUM, PINK            56 F | BERGSTROM, DENNIS T:5     13 M
BERGSTROM, MASON          24 F | BERGSTROM, MELLIE         29 M | BERGSTROM, RAPHAEL T:10   18 F
BERNHARD, BERTA           32 F | BERNIER, HASSAN           36 F | BINS, BRYANA T:9          18 M
BINS, HALIE                3 M | BINS, JORDY                7 F | BINS, LEIF                20 F
BINS, REMINGTON           42 M | BLANDA, HORTENSE          25 F | BLANDA, LINDA              1 M
BLICK, AYLIN T:5          16 F | BLICK, CHEYANNE           79 M | BLICK, COBY                1 M
BLOCK, FLORENCIO          69 F | BLOCK, HOYT               86 M | BODE, JESSYCA              2 M
BOEHM, BRIDIE             45 F | BOGAN, CULLEN              5 M | BOGAN, DALTON T:10        12 M
BORER, CHRIS               5 M | BOSCO, KAMRYN             21 F | BOSCO, ROGELIO            27 F
BOSCO, THORA              24 M | BOTSFORD, GRACE           22 M | BOYER, REGAN               3 F
BOYLE, RETA               22 M | BRADTKE, ABAGAIL          70 M | BRADTKE, ELEANORA         36 F
BRADTKE, ROXANNE          34 M | BRADTKE, STEPHANY          4 M | BRAKUS, CRYSTEL            2 F
BRAKUS, ELOUISE            5 M | BRAKUS, JALEN T:3         15 M | BREKKE, DOMENICO          19 F
BREKKE, ZARIA T:1         12 M | BROWN, LURA T:1           14 M | BRUEN, EVAN               80 F
BUCKRIDGE, ANIBAL         67 M | CARTER, ARACELI            4 M | CARTER, FRANCESCA T:10    12 F
CARTER, NEIL T:6          13 F | CARTER, STEPHEN           88 F | CARTWRIGHT, ISABELL       10 F
CASPER, KYLE             < 1 F | CASSIN, ALANNA            27 F | CASSIN, GONZALO            9 M
CASSIN, MAXIME            21 M | CASSIN, VIVIENNE          19 M | CHRISTIANSEN, CAMRY        3 F
COLE, BLAKE                2 M | COLLIER, SCARLETT         34 F | COLLINS, FLETA            11 M
COLLINS, JAMIE T:10       13 M | COLLINS, OSBALDO          11 F | CONN, ALAINA              39 F
CONN, ALVAH                8 M | CONN, IVAH T:4            14 M | CONNELLY, KING            11 M
CONSIDINE, BETTIE          3 M | CONSIDINE, TERENCE        76 M | CORKERY, ANDREANNE        25 M
CORKERY, CALLIE           74 F | CORKERY, MACKENZIE T:10   13 M | CORMIER, CAROLE          < 1 F
CORMIER, GWENDOLYN         8 M | CORMIER, SHERMAN           1 M | CORWIN, EVALYN            23 F
CORWIN, WEBSTER           24 F | CREMIN, AUGUSTA           36 M | CREMIN, ELINORE            7 F
CRIST, DORA               25 M | CRONA, CALISTA            23 M | CRONIN, MARGARET          58 M
CRONIN, SARAI T:3         16 F | CROOKS, DALLIN            23 M | CROOKS, LANDEN            20 M
CRUICKSHANK, FRIDA        68 M | CUMMERATA, IMMANUEL       10 M | CUMMINGS, ANYA            37 F
CUMMINGS, KATHERINE        7 F | CUMMINGS, RAY              9 F | D'AMORE, AMIE             20 F
D'AMORE, KARL             37 M | DACH, EASTER              26 M | DANIEL, CECILIA            6 M
DANIEL, DUNCAN             1 F | DARE, CRISTINA            74 F | DARE, MADILYN             30 F
DAUGHERTY, JACKELIN       24 M | DAUGHERTY, JAKE           85 M | DAVIS, KILEY T:2          17 M
DECKOW, TRISTIAN          22 M | DENESIK, FLORIAN           1 F | DENESIK, RICHARD           5 M
DIBBERT, PAULA            22 M | DICKENS, CARMINE           1 M | DICKINSON, AMAYA          62 F
DICKINSON, LESLY           1 F | DIETRICH, ALBERTA         63 M | DIETRICH, ORAN T:4        16 F
DIETRICH, SYLVESTER       22 M | DONNELLY, PRESLEY         11 M | DOOLEY, MALLORY           55 F
DOYLE, ARIANNA T:6        12 F | DURGAN, AMARA              2 M | DURGAN, KATHRYNE          40 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE109  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 07 POP 800 | <<<<<<<<<<<<<<<<<<<<<<<<<
EMARD, RENE               22 M | EMARD, SIMEON             11 M | EMMERICH, OMARI           63 F
ERDMAN, SHAKIRA           51 M | ERNSER, BELLA             32 M | FADEL, REGAN               2 M
FAHEY, STEPHEN            72 M | FARRELL, EINAR            44 M | FARRELL, JACE              9 M
FARRELL, MARILYNE         24 M | FAY, EZEQUIEL             45 F | FAY, LORINE               65 F
FAY, MARIE                32 F | FEENEY, DANE              70 M | FEENEY, KACIE             20 F
FEIL, REYNA                8 F | FEIL, SYDNI T:10          12 M | FERRY, LUCIOUS            23 F
FISHER, GABE               8 M | FISHER, MADYSON            7 F | FLATLEY, HARMONY         < 1 M
FLATLEY, LUKAS            19 F | FLATLEY, SARAI T:10       17 M | FLATLEY, TIANA            69 M
FRAMI, BRIAN               5 F | FRAMI, GIA                 4 F | FRAMI, ROSA               22 M
FRANECKI, IDELLA          34 F | FRIESEN, GARETT            6 F | GAYLORD, MEGGIE           89 F
GAYLORD, RAE              75 M | GERLACH, ALPHONSO         52 F | GERLACH, ARMANDO T:1      12 F
GERLACH, JOVANNY           3 M | GERLACH, MAKAYLA          32 M | GIBSON, ERIK              46 F
GIBSON, KAMREN             4 F | GISLASON, KEIRA           10 F | GLEASON, EMMITT           38 F
GLEASON, HERMINA T:6      13 M | GLEASON, JABARI          < 1 F | GLEASON, LORENZA          47 F
GLOVER, GRADY T:1         16 F | GOLDNER, AMYA             44 F | GOLDNER, TRISTIN           7 M
GOODWIN, SETH             48 F | GORCZANY, KARLIE          38 M | GORCZANY, LOLA            23 F
GORCZANY, ROSLYN          23 M | GOYETTE, JENNINGS         79 M | GOYETTE, JOHN             43 F
GOYETTE, JUSTON           25 F | GRADY, PABLO               7 M | GRAHAM, EMMET             53 M
GRAHAM, ROLANDO           40 F | GRANT, TRAVON              8 M | GREEN, ADRIANA            64 F
GREEN, DEWAYNE            24 M | GREENFELDER, CLEMEN       21 M | GREENFELDER, KEIRA        82 M
GREENHOLT, CLEMENS        11 F | GREENHOLT, DARLENE        47 F | GREENHOLT, MYRA           91 M
GRIMES, LULU              58 M | GRIMES, ZACHERY T:3       18 F | GUSIKOWSKI, DARON         40 M
GUTKOWSKI, CIELO T:10     12 M | GUTKOWSKI, MYRIAM          5 F | GUTMANN, DARIEN           53 M
GUTMANN, QUINN             2 M | GUTMANN, RANDI            90 F | HACKETT, DELMER T:10      15 M
HACKETT, MANLEY           19 M | HACKETT, PAMELA            5 M | HAGENES, SID               1 F
HAHN, HENRIETTE T:10      16 F | HAHN, MARIA                1 M | HALEY, DANGELO             7 M
HALEY, JACKLYN             9 M | HALEY, SHIRLEY            19 M | HAMMES, VALENTIN          34 M
HAND, AMOS                88 F | HAND, MARGARETTA          21 F | HANE, HOWELL T:5          14 F
HANE, KAELA T:6           13 M | HANE, KRYSTINA             3 F | HANE, LELAH               89 F
HANSEN, ASSUNTA            8 F | HANSEN, GEO T:6           18 F | HANSEN, JOHN              84 F
HANSEN, LILY               9 F | HANSEN, PRUDENCE           5 F | HARRIS, DARYL             11 F
HARRIS, KURT              41 M | HARRIS, SANTOS            25 M | HARRIS, SHANA             20 M
